,edit_count,sentiment,neg_sentiment
2012-08-07,1.3333333333333333,-0.2825878922475709,0.41388888888888886
2012-08-08,1.4,-0.28667968455288145,0.4305555555555555
2012-08-09,1.2666666666666666,-0.270633040799035,0.40555555555555556
2012-08-10,1.3,-0.24615611924065484,0.3888888888888889
2012-08-11,1.2666666666666666,-0.22270352138413324,0.3555555555555555
2012-08-12,1.2,-0.19002824518415665,0.3222222222222222
2012-08-13,1.2666666666666666,-0.22326268348428938,0.3555555555555555
2012-08-14,1.3,-0.2023664990398619,0.3555555555555555
2012-08-15,6.333333333333333,-0.18824457269608322,0.3465141612200435
2012-08-16,6.666666666666667,-0.19200583141743485,0.3631808278867102
2012-08-17,6.733333333333333,-0.1558206406073373,0.3431808278867102
2012-08-18,6.966666666666667,-0.22025221182272847,0.37651416122004355
2012-08-19,7.066666666666666,-0.20738934917614874,0.3681808278867102
2012-08-20,7.1,-0.19323621352546097,0.3598474945533769
2012-08-21,7.1,-0.1931262310349214,0.3598474945533769
2012-08-22,7.533333333333333,-0.20563955527117989,0.3829244176303
2012-08-23,7.6,-0.238667976077111,0.4162577509636333
2012-08-24,7.666666666666667,-0.2684967678941403,0.44959108429696665
2012-08-25,7.666666666666667,-0.2684967678941403,0.44959108429696665
2012-08-26,7.666666666666667,-0.2684967678941403,0.44959108429696665
2012-08-27,7.733333333333333,-0.2941546789961173,0.4829244176303
2012-08-28,7.8,-0.32735739868453284,0.5162577509636334
2012-08-29,7.833333333333333,-0.2941506040252362,0.5162577509636334
2012-08-30,7.666666666666667,-0.26105206371914486,0.4829244176303
2012-08-31,7.7,-0.23934526570874262,0.47181330651918885
2012-09-01,7.6,-0.265650602131133,0.47181330651918885
2012-09-02,7.566666666666666,-0.2672823895504522,0.47181330651918885
2012-09-03,7.7,-0.28249022210542835,0.49681330651918887
2012-09-04,7.7,-0.28249022210542835,0.49681330651918887
2012-09-05,8.166666666666666,-0.30735811834439114,0.5092316071727836
2012-09-06,8.1,-0.2879779687679921,0.4981204960616725
2012-09-07,8.366666666666667,-0.2984723292943949,0.5047871627283392
2012-09-08,8.633333333333333,-0.3060370321727906,0.5256204960616725
2012-09-09,8.6,-0.27019367174874886,0.5089538293950059
2012-09-10,9.3,-0.2950534300614889,0.5375252579664345
2012-09-11,9.466666666666667,-0.3282837172954773,0.5708585912997678
2012-09-12,9.566666666666666,-0.32829871481751355,0.5708585912997678
2012-09-13,9.566666666666666,-0.38249575203751474,0.6041919246331011
2012-09-14,4.5,-0.42861683227349257,0.6298999856352798
2012-09-15,4.166666666666667,-0.42485557355214093,0.6132333189686131
2012-09-16,4.0,-0.43018986977864243,0.5998999856352797
2012-09-17,3.7333333333333334,-0.3973677880836421,0.5665666523019464
2012-09-18,3.7,-0.3899065317981336,0.5637888745241686
2012-09-19,3.566666666666667,-0.3707769073320323,0.5387888745241686
2012-09-20,3.533333333333333,-0.3376181301745667,0.5054555411908354
2012-09-21,3.3,-0.34840022336632487,0.5101563958916899
2012-09-22,3.2666666666666666,-0.34867248446931914,0.5101563958916899
2012-09-23,3.3666666666666667,-0.3283498590309469,0.4968230625583566
2012-09-24,3.3666666666666667,-0.3283498590309469,0.4968230625583567
2012-09-25,3.3666666666666667,-0.3283498590309469,0.4968230625583567
2012-09-26,3.3,-0.30269194792896986,0.46348972922502335
2012-09-27,3.3,-0.3022724931557027,0.46348972922502335
2012-09-28,3.2666666666666666,-0.3354792878149994,0.46348972922502335
2012-09-29,9.266666666666667,-0.33207552005926133,0.47682306255835666
2012-09-30,9.866666666666667,-0.3237142059404068,0.47206115779645186
2012-10-01,10.133333333333333,-0.3549301701981239,0.5053944911297852
2012-10-02,10.2,-0.3161205859513825,0.483172268907563
2012-10-03,12.333333333333334,-0.31586969735014486,0.48219187675070024
2012-10-04,12.8,-0.3359249505152537,0.5083823529411765
2012-10-05,15.433333333333334,-0.3337061410190562,0.507422385620915
2012-10-06,16.066666666666666,-0.3238755184496818,0.502349921852799
2012-10-07,16.066666666666666,-0.3188681689982989,0.4990165885194658
2012-10-08,15.9,-0.3444983716393886,0.5115165885194658
2012-10-09,15.9,-0.4094892775600531,0.5448499218527991
2012-10-10,15.366666666666667,-0.39316450105438605,0.5362784932813706
2012-10-11,18.066666666666666,-0.3689717493251749,0.5231001987077272
2012-10-12,18.366666666666667,-0.35049986587493925,0.5135763891839177
2012-10-13,18.433333333333334,-0.34553370422650687,0.5135763891839177
2012-10-14,18.5,-0.3454349909874728,0.5135763891839177
2012-10-15,18.533333333333335,-0.37860476122825654,0.5469097225172509
2012-10-16,18.633333333333333,-0.3915189982771474,0.5691319447394732
2012-10-17,18.633333333333333,-0.3915189982771474,0.5691319447394732
2012-10-18,19.866666666666667,-0.3802931525130667,0.5627430558505843
2012-10-19,20.3,-0.3871986148575542,0.5832558763634047
2012-10-20,20.7,-0.37938150576282853,0.5943669874745158
2012-10-21,20.833333333333332,-0.34516349247623795,0.5765892096967381
2012-10-22,20.933333333333334,-0.3451182063572537,0.5765892096967381
2012-10-23,20.866666666666667,-0.34930375272892555,0.5788114319189603
2012-10-24,20.933333333333334,-0.3813985830035075,0.6121447652522937
2012-10-25,21.333333333333332,-0.37917493702500377,0.6260336541411825
2012-10-26,22.466666666666665,-0.38020103565968616,0.6427003208078492
2012-10-27,23.166666666666668,-0.35660664755309124,0.6311061179092985
2012-10-28,23.733333333333334,-0.3650661502454074,0.6526747453602789
2012-10-29,17.766666666666666,-0.3435325545355184,0.6393414120269456
2012-10-30,17.066666666666666,-0.3403687615620453,0.6218810945666281
2012-10-31,16.8,-0.3091527973043282,0.5885477612332948
2012-11-01,16.7,-0.3146755656693406,0.5774366501221837
2012-11-02,14.433333333333334,-0.29971862171560204,0.5534170422790464
2012-11-03,13.966666666666667,-0.2796633685504932,0.5272265660885702
2012-11-04,10.766666666666667,-0.268011304992822,0.5046571216441257
2012-11-05,10.0,-0.2755386888524287,0.493062918745575
2012-11-06,9.666666666666666,-0.26595988547209837,0.47306291874557505
2012-11-07,9.566666666666666,-0.23276497995261292,0.43972958541224166
2012-11-08,9.566666666666666,-0.16707320288224956,0.4063962520789083
2012-11-09,9.433333333333334,-0.19177546377384605,0.41972958541224165
2012-11-10,6.566666666666666,-0.1827379282690687,0.39957454665255177
2012-11-11,6.1,-0.1679603758971354,0.37576502284302793
2012-11-12,6.0,-0.13962568476999407,0.34243168950969455
2012-11-13,5.933333333333334,-0.1397594216982981,0.34243168950969455
2012-11-14,5.9,-0.10658965145751441,0.3090983561763612
2012-11-15,5.833333333333333,-0.12680465150413847,0.32020946728747235
2012-11-16,5.866666666666666,-0.15225674478747386,0.35354280062080573
2012-11-17,4.566666666666666,-0.18464009169278478,0.3710428006208057
2012-11-18,4.2,-0.21104687257148758,0.3838633134413186
2012-11-19,3.8333333333333335,-0.250108623208648,0.4060855356635408
2012-11-20,3.5,-0.26103121906722193,0.3960855356635407
2012-11-21,3.3666666666666667,-0.22777582327728077,0.3627522023302074
2012-11-22,3.3,-0.24735157675416541,0.3738633134413185
2012-11-23,3.2666666666666666,-0.24848002778362505,0.3738633134413185
2012-11-24,2.8666666666666667,-0.25070367376212876,0.3599744245524297
2012-11-25,1.8666666666666667,-0.28290386646604904,0.37664109121909634
2012-11-26,1.1666666666666667,-0.304853746528719,0.38823529411764707
2012-11-27,0.6666666666666666,-0.32941106259822844,0.4
2012-11-28,0.6333333333333333,-0.35434842606385547,0.4
2012-11-29,0.6333333333333333,-0.35434842606385547,0.4
2012-11-30,0.6333333333333333,-0.35434842606385547,0.4
2012-12-01,0.6333333333333333,-0.35434842606385547,0.4
2012-12-02,0.6333333333333333,-0.35434842606385547,0.4
2012-12-03,0.6333333333333333,-0.35434842606385547,0.4
2012-12-04,0.6666666666666666,-0.38735053439935047,0.43333333333333335
2012-12-05,0.7666666666666667,-0.4201750506957372,0.4666666666666667
2012-12-06,0.7666666666666667,-0.4201750506957372,0.4666666666666667
2012-12-07,0.7666666666666667,-0.4201750506957372,0.4666666666666667
2012-12-08,0.7333333333333333,-0.45258014301458993,0.4666666666666667
2012-12-09,0.7,-0.41934290031592053,0.43333333333333335
2012-12-10,0.7,-0.41934290031592053,0.43333333333333335
2012-12-11,0.7,-0.41934290031592053,0.43333333333333335
2012-12-12,0.7,-0.41934290031592053,0.43333333333333335
2012-12-13,0.6666666666666666,-0.3861476610104243,0.4
2012-12-14,0.6666666666666666,-0.3861476610104243,0.4
2012-12-15,0.6333333333333333,-0.35301842391490934,0.36666666666666664
2012-12-16,0.6,-0.327566330631574,0.3333333333333333
2012-12-17,0.5666666666666667,-0.2942561239004135,0.3
2012-12-18,0.5666666666666667,-0.267393226424853,0.2833333333333333
2012-12-19,0.5333333333333333,-0.23614858488241833,0.25
2012-12-20,0.6666666666666666,-0.25657673279444376,0.275
2012-12-21,0.7666666666666667,-0.28985153767797683,0.30833333333333335
2012-12-22,0.7333333333333333,-0.2565840714507633,0.275
2012-12-23,0.7333333333333333,-0.2565179619524214,0.275
2012-12-24,0.7333333333333333,-0.2565179619524214,0.275
2012-12-25,0.6,-0.2232916706138187,0.24166666666666667
2012-12-26,0.6333333333333333,-0.20327629943688708,0.23055555555555557
2012-12-27,0.6,-0.1372293661038081,0.19722222222222222
2012-12-28,0.6,-0.1372293661038081,0.19722222222222222
2012-12-29,0.6,-0.1372293661038081,0.19722222222222222
2012-12-30,0.6,-0.1372293661038081,0.19722222222222222
2012-12-31,0.6333333333333333,-0.1672583093245824,0.23055555555555554
2013-01-01,0.6666666666666666,-0.20014292299747466,0.2638888888888889
2013-01-02,0.9333333333333333,-0.20937282194693882,0.2847222222222222
2013-01-03,1.7666666666666666,-0.17641160018168964,0.26805555555555555
2013-01-04,2.2,-0.1384969879132815,0.24930555555555553
2013-01-05,2.2,-0.1384969879132815,0.24930555555555553
2013-01-06,2.2666666666666666,-0.17163040528121667,0.2826388888888889
2013-01-07,2.566666666666667,-0.18352674312592404,0.3048611111111111
2013-01-08,2.6,-0.15102741785050292,0.3048611111111111
2013-01-09,2.6333333333333333,-0.18432909515699603,0.3381944444444444
2013-01-10,3.066666666666667,-0.1971214409620419,0.3612713675213675
2013-01-11,3.6,-0.1925766765774145,0.3737713675213675
2013-01-12,3.6,-0.1925766765774145,0.3737713675213675
2013-01-13,3.6333333333333333,-0.16007558303086503,0.3737713675213675
2013-01-14,3.6666666666666665,-0.12805616057921,0.3737713675213675
2013-01-15,3.6666666666666665,-0.12805616057921,0.3737713675213675
2013-01-16,3.6666666666666665,-0.12805616057921,0.3737713675213675
2013-01-17,3.6,-0.12160681483158019,0.35710470085470086
2013-01-18,3.6333333333333333,-0.154889470309104,0.3904380341880342
2013-01-19,3.5,-0.13446132239707856,0.36543803418803417
2013-01-20,3.466666666666667,-0.13188311918253912,0.36543803418803417
2013-01-21,3.533333333333333,-0.13210334245041225,0.38210470085470083
2013-01-22,3.5,-0.09894617064471259,0.3487713675213675
2013-01-23,4.933333333333334,-0.10452106307135862,0.36892640628105744
2013-01-24,5.166666666666667,-0.13056052209551544,0.40225973961439077
2013-01-25,6.466666666666667,-0.12547381847336353,0.3990851364397876
2013-01-26,6.633333333333334,-0.1692480050448026,0.4213073586620098
2013-01-27,7.466666666666667,-0.1663108219825671,0.4359740253286765
2013-01-28,8.966666666666667,-0.18013811295905616,0.4596777290323802
2013-01-29,9.333333333333334,-0.17670878825988548,0.4748292441838953
2013-01-30,9.4,-0.1784763083696979,0.4748292441838953
2013-01-31,9.466666666666667,-0.17478499205648415,0.4748292441838953
2013-02-01,9.2,-0.16555509310701996,0.453995910850562
2013-02-02,8.333333333333334,-0.16551420653677418,0.43732924418389535
2013-02-03,7.833333333333333,-0.13728959562695456,0.422745910850562
2013-02-04,7.9,-0.13748082322196595,0.4394125775172287
2013-02-05,7.833333333333333,-0.10434740585403078,0.40607924418389535
2013-02-06,8.066666666666666,-0.09540449281075254,0.40260702196167314
2013-02-07,8.033333333333333,-0.12790381808617368,0.40260702196167314
2013-02-08,9.733333333333333,-0.10086121933124197,0.38850445785910903
2013-02-09,10.766666666666667,-0.10813767316277681,0.3927002620549132
2013-02-10,10.233333333333333,-0.11268243754740416,0.3802002620549132
2013-02-11,10.733333333333333,-0.11326627232799123,0.397978039832691
2013-02-12,10.833333333333334,-0.17614667413800153,0.4313113731660243
2013-02-13,11.333333333333334,-0.2120012782332221,0.4500613731660243
2013-02-14,11.366666666666667,-0.18082869671949936,0.4500613731660243
2013-02-15,11.633333333333333,-0.17537821082442198,0.4625613731660243
2013-02-16,12.333333333333334,-0.1616510813726097,0.47208518268983385
2013-02-17,12.533333333333333,-0.1265950829791422,0.45303756364221476
2013-02-18,12.733333333333333,-0.1500866877708894,0.48081534141999255
2013-02-19,13.233333333333333,-0.13689717265004653,0.4729722041650906
2013-02-20,13.2,-0.1698763033949806,0.4896388708317573
2013-02-21,13.366666666666667,-0.20310209604138868,0.5229722041650906
2013-02-22,12.266666666666667,-0.19390372738761816,0.516150498738734
2013-02-23,12.066666666666666,-0.20105882618918558,0.516150498738734
2013-02-24,10.8,-0.19095946967411861,0.5137695463577817
2013-02-25,10.766666666666667,-0.1977700213572266,0.5182139908022261
2013-02-26,9.966666666666667,-0.23390960621643886,0.5368806574688928
2013-02-27,8.533333333333333,-0.242232321136836,0.5465102870985225
2013-02-28,8.533333333333333,-0.2500587433368945,0.5495405901288255
2013-03-01,8.466666666666667,-0.24973122773478265,0.5495405901288255
2013-03-02,8.4,-0.25381955469227335,0.5495405901288255
2013-03-03,9.066666666666666,-0.2656929476517091,0.5728739234621588
2013-03-04,9.266666666666667,-0.2878788872021089,0.6006517012399365
2013-03-05,9.466666666666667,-0.33500553517403414,0.6244612250494603
2013-03-06,9.4,-0.33481430757902275,0.6077945583827937
2013-03-07,11.5,-0.33321121432451967,0.6231384737267089
2013-03-08,12.066666666666666,-0.3384519977886456,0.6256005949388302
2013-03-09,12.633333333333333,-0.33083028652985086,0.6373653008211833
2013-03-10,11.1,-0.32471277497009543,0.6348011982570807
2013-03-11,9.833333333333334,-0.3061126854381392,0.6241951376510201
2013-03-12,11.366666666666667,-0.32154636148228544,0.6488328188104404
2013-03-13,11.033333333333333,-0.3536964375801977,0.6643883743659958
2013-03-14,11.066666666666666,-0.3306738322007751,0.6510550410326625
2013-03-15,10.6,-0.35457570577940306,0.6656383743659958
2013-03-16,10.566666666666666,-0.38574828729312577,0.6656383743659958
2013-03-17,10.333333333333334,-0.3582486818262037,0.6531383743659959
2013-03-18,9.966666666666667,-0.38448421910920794,0.6669478981755197
2013-03-19,11.033333333333333,-0.3897754859304509,0.6714656026932242
2013-03-20,11.166666666666666,-0.35903084146076586,0.6570211582487797
2013-03-21,10.933333333333334,-0.3477601026674115,0.6515309621703483
2013-03-22,11.766666666666667,-0.31721598022519043,0.6361463467857329
2013-03-23,12.266666666666667,-0.275617590679114,0.6144796801190663
2013-03-24,12.2,-0.3025929661923497,0.6303130134523997
2013-03-25,12.5,-0.2770330753260701,0.6169796801190663
2013-03-26,13.6,-0.30331816591215677,0.6282409413803276
2013-03-27,13.866666666666667,-0.2987900925646249,0.624651197790584
2013-03-28,14.3,-0.27464223533571,0.612746435885822
2013-03-29,14.466666666666667,-0.2484661184718235,0.593698816838203
2013-03-30,14.2,-0.2767743518196296,0.6088503319897182
2013-03-31,14.566666666666666,-0.25474435821931407,0.5949614431008292
2013-04-01,16.6,-0.22133951626432397,0.5772195076169583
2013-04-02,16.033333333333335,-0.19760346782418547,0.564997285394736
2013-04-03,16.166666666666668,-0.19430800946764606,0.5638861742836251
2013-04-04,16.066666666666666,-0.18372277525987965,0.5567433171407679
2013-04-05,16.366666666666667,-0.21470755070595907,0.5900766504741012
2013-04-06,14.366666666666667,-0.21079453012290214,0.5858438462412969
2013-04-07,14.666666666666666,-0.2094045577755284,0.5844729948704456
2013-04-08,14.433333333333334,-0.210621551072376,0.586041622321426
2013-04-09,16.866666666666667,-0.21583129291124972,0.5887842383551812
2013-04-10,17.666666666666668,-0.22938089765828018,0.5965620161329589
2013-04-11,17.433333333333334,-0.22035107200245713,0.5907277537769574
2013-04-12,18.066666666666666,-0.20614520087739482,0.5837833093325132
2013-04-13,19.0,-0.20296889769059284,0.5819651275143313
2013-04-14,19.3,-0.18232501754005798,0.5698439153931191
2013-04-15,19.7,-0.1897245424539518,0.5892883598375637
2013-04-16,19.833333333333332,-0.25577225263423436,0.622621693170897
2013-04-17,20.233333333333334,-0.25507395653162385,0.6220156325648364
2013-04-18,19.5,-0.2533087890162417,0.620859272584947
2013-04-19,19.3,-0.27868420718256126,0.6325259392516137
2013-04-20,19.066666666666666,-0.27738097228749087,0.6347481614738357
2013-04-21,18.233333333333334,-0.2414727941811584,0.6167994435251178
2013-04-22,17.6,-0.2831618086159729,0.6384661101917845
2013-04-23,17.366666666666667,-0.28871200885976384,0.6426327768584511
2013-04-24,17.266666666666666,-0.27752896556717327,0.6369184911441654
2013-04-25,16.566666666666666,-0.2544856572440079,0.623573896549571
2013-04-26,16.233333333333334,-0.2747715746422651,0.6338303068059812
2013-04-27,15.833333333333334,-0.2698340858082019,0.6290684020440764
2013-04-28,15.633333333333333,-0.24082229982416256,0.6147826877583621
2013-04-29,15.933333333333334,-0.22366758800811662,0.6064493544250288
2013-04-30,15.733333333333333,-0.22658850799600705,0.6092271322028064
2013-05-01,13.733333333333333,-0.25992579504001945,0.6269690676866774
2013-05-02,13.633333333333333,-0.27178845052072215,0.6158579565755663
2013-05-03,13.333333333333334,-0.28617618425834984,0.622524623242233
2013-05-04,13.266666666666667,-0.3140846063112101,0.6391912899088996
2013-05-05,13.2,-0.31619192859031775,0.6391912899088996
2013-05-06,13.2,-0.31348042389251807,0.6391912899088997
2013-05-07,11.8,-0.3066761879743368,0.61935002006763
2013-05-08,11.466666666666667,-0.3130809059362839,0.6060166867342965
2013-05-09,8.9,-0.34074103058777433,0.619940737367208
2013-05-10,8.233333333333333,-0.3319038614438856,0.6154962929227635
2013-05-11,7.0,-0.32882246634254214,0.6133595407860113
2013-05-12,6.333333333333333,-0.3287754561592078,0.6119706518971224
2013-05-13,5.233333333333333,-0.32459505646197145,0.5937888337153043
2013-05-14,4.866666666666666,-0.31750188139031293,0.5725767125031831
2013-05-15,4.533333333333333,-0.3092900107332398,0.5697989347254052
2013-05-16,4.433333333333334,-0.24411194026751612,0.5364656013920719
2013-05-17,4.166666666666667,-0.2470638556038938,0.537547852474323
2013-05-18,3.7666666666666666,-0.2520509874051999,0.5399007936507937
2013-05-19,3.6333333333333333,-0.23392860891681816,0.5149007936507937
2013-05-20,3.6,-0.19567392073335158,0.4926785714285714
2013-05-21,3.6333333333333333,-0.26157071493329515,0.5260119047619047
2013-05-22,3.6333333333333333,-0.2614920407758346,0.5260119047619047
2013-05-23,3.8,-0.2306440850323628,0.509345238095238
2013-05-24,3.7333333333333334,-0.254208075398254,0.5217261904761905
2013-05-25,3.3666666666666667,-0.2874714260489222,0.5404761904761906
2013-05-26,4.8,-0.2667696191322154,0.5303312629399586
2013-05-27,5.766666666666667,-0.2858440716964959,0.5426968543378081
2013-05-28,5.733333333333333,-0.31888196864753554,0.5426968543378081
2013-05-29,5.433333333333334,-0.29349334669473687,0.5288079654489192
2013-05-30,5.233333333333333,-0.28113347257868704,0.5065857432266969
2013-05-31,5.166666666666667,-0.2479194031724955,0.4732524098933636
2013-06-01,5.533333333333333,-0.2734331636019356,0.5035554401963939
2013-06-02,5.766666666666667,-0.22487111547468175,0.4785554401963939
2013-06-03,5.8,-0.22617581114714086,0.4785554401963939
2013-06-04,5.933333333333334,-0.2212634850331386,0.4755251371660909
2013-06-05,6.166666666666667,-0.24306075342379413,0.48774735938831315
2013-06-06,6.4,-0.27494230039797624,0.5210806927216465
2013-06-07,6.433333333333334,-0.30815963117164774,0.5544140260549798
2013-06-08,6.366666666666666,-0.2751481976894776,0.5210806927216465
2013-06-09,6.033333333333333,-0.2689670519817114,0.5010806927216465
2013-06-10,6.033333333333333,-0.2986604677427053,0.5177473593883131
2013-06-11,5.966666666666667,-0.3076935650694609,0.5260806927216464
2013-06-12,6.133333333333334,-0.3158612483529488,0.5460806927216465
2013-06-13,6.2,-0.31661492723109724,0.5627473593883131
2013-06-14,6.3,-0.32577220775566895,0.5660806927216464
2013-06-15,6.233333333333333,-0.3578526594031095,0.5660806927216464
2013-06-16,5.766666666666667,-0.3430906323381503,0.5422711689121226
2013-06-17,5.633333333333334,-0.369596383153224,0.555604502245456
2013-06-18,5.633333333333334,-0.369596383153224,0.555604502245456
2013-06-19,5.566666666666666,-0.40291795847696465,0.555604502245456
2013-06-20,5.5,-0.37027411081276734,0.5222711689121227
2013-06-21,5.466666666666667,-0.3370363674350818,0.4889378355787893
2013-06-22,5.4,-0.35780362107239566,0.49727116891212264
2013-06-23,5.266666666666667,-0.3048772408354521,0.4706045022454559
2013-06-24,5.1,-0.27243478236478963,0.4372711689121226
2013-06-25,3.566666666666667,-0.2598241215474775,0.4140827631150212
2013-06-26,2.8,-0.24488603463528133,0.40588383838383835
2013-06-27,2.8,-0.24488603463528133,0.40588383838383835
2013-06-28,2.7,-0.2547240375554321,0.3947727272727272
2013-06-29,2.7,-0.2547240375554321,0.3947727272727272
2013-06-30,2.7,-0.2547240375554321,0.3947727272727272
2013-07-01,2.3666666666666667,-0.2621750073887483,0.39780303030303027
2013-07-02,2.1,-0.27745884058451414,0.38946969696969697
2013-07-03,2.0,-0.24501901597687692,0.35613636363636364
2013-07-04,1.8666666666666667,-0.24928672183127631,0.35916666666666663
2013-07-05,1.7333333333333334,-0.24803953093195716,0.35805555555555557
2013-07-06,1.5,-0.21615798395777505,0.32472222222222225
2013-07-07,1.5333333333333334,-0.21612696172699095,0.32472222222222225
2013-07-08,1.6,-0.2173614017357902,0.3413888888888889
2013-07-09,1.6666666666666667,-0.25025087418064235,0.37472222222222223
2013-07-10,1.6,-0.21723500313266875,0.3413888888888889
2013-07-11,1.6,-0.18928777895276508,0.32472222222222225
2013-07-12,1.4666666666666666,-0.15116653046910725,0.3047222222222222
2013-07-13,1.4,-0.15041285159095885,0.28805555555555556
2013-07-14,1.2666666666666666,-0.17509782872502766,0.30138888888888893
2013-07-15,1.2666666666666666,-0.17509782872502766,0.30138888888888893
2013-07-16,1.3,-0.2076736585488395,0.33472222222222225
2013-07-17,1.2666666666666666,-0.1744280195425427,0.30138888888888893
2013-07-18,1.2666666666666666,-0.1744280195425427,0.30138888888888893
2013-07-19,1.3,-0.20774076145792764,0.33472222222222225
2013-07-20,1.3,-0.20774076145792764,0.33472222222222225
2013-07-21,1.3,-0.20774076145792764,0.33472222222222225
2013-07-22,1.1666666666666667,-0.18891936403418344,0.3097222222222223
2013-07-23,1.1666666666666667,-0.25514513514344656,0.3430555555555556
2013-07-24,1.1666666666666667,-0.25514513514344656,0.3430555555555556
2013-07-25,1.2,-0.22333754163885872,0.3430555555555556
2013-07-26,0.9333333333333333,-0.21508412025277576,0.32222222222222224
2013-07-27,1.1,-0.2245617666036364,0.34222222222222226
2013-07-28,1.1,-0.2245617666036364,0.34222222222222226
2013-07-29,1.1,-0.2245617666036364,0.34222222222222226
2013-07-30,1.1,-0.2245617666036364,0.34222222222222226
2013-07-31,1.2333333333333334,-0.18521698735063036,0.32222222222222224
2013-08-01,1.3666666666666667,-0.20457240066831073,0.34722222222222227
2013-08-02,1.3666666666666667,-0.20457240066831073,0.34722222222222227
2013-08-03,1.1333333333333333,-0.17212492320272657,0.31388888888888894
2013-08-04,1.0,-0.16112972259521488,0.30833333333333335
2013-08-05,1.0333333333333334,-0.19372190992037458,0.3416666666666667
2013-08-06,1.0,-0.12878231167793275,0.30833333333333335
2013-08-07,1.0,-0.12337351004282633,0.30833333333333335
2013-08-08,0.9666666666666667,-0.12380186180273692,0.30833333333333335
2013-08-09,0.9666666666666667,-0.12380186180273692,0.30833333333333335
2013-08-10,0.9333333333333333,-0.09232578337192535,0.2916666666666667
2013-08-11,0.9,-0.12227934857209523,0.2916666666666667
2013-08-12,0.9,-0.12227934857209523,0.2916666666666667
2013-08-13,0.9,-0.12221196750799815,0.2916666666666667
2013-08-14,1.0,-0.11163229008515675,0.3027777777777778
2013-08-15,1.2666666666666666,-0.10395366564944937,0.29907407407407405
2013-08-16,1.2666666666666666,-0.10395366564944937,0.29907407407407405
2013-08-17,1.3,-0.1372170747871752,0.3324074074074074
2013-08-18,1.2666666666666666,-0.10390433287179028,0.29907407407407405
2013-08-19,1.3666666666666667,-0.1362764671334514,0.3324074074074074
2013-08-20,1.6666666666666667,-0.15420156048403844,0.35833333333333334
2013-08-21,1.7,-0.1292641970184114,0.35833333333333334
2013-08-22,1.8,-0.11386656241284475,0.35
2013-08-23,1.8666666666666667,-0.14643190579281912,0.38333333333333336
2013-08-24,1.9333333333333333,-0.21100283407502704,0.4166666666666667
2013-08-25,1.9333333333333333,-0.21100283407502704,0.4166666666666667
2013-08-26,1.8,-0.1691096486979061,0.39666666666666667
2013-08-27,1.8,-0.1691096486979061,0.39666666666666667
2013-08-28,1.8,-0.1691096486979061,0.39666666666666667
2013-08-29,1.8,-0.1691096486979061,0.39666666666666667
2013-08-30,1.8,-0.1955109590623114,0.41000000000000003
2013-08-31,1.7,-0.2087610904706849,0.41833333333333333
2013-09-01,1.8333333333333333,-0.22732262058390512,0.44333333333333336
2013-09-02,1.8666666666666667,-0.26058924241198433,0.4766666666666667
2013-09-03,1.8666666666666667,-0.28807146194908356,0.49333333333333335
2013-09-04,1.8666666666666667,-0.2887103740705384,0.49333333333333335
2013-09-05,1.8333333333333333,-0.3204636637700929,0.49333333333333335
2013-09-06,1.7666666666666666,-0.3246380253964,0.4766666666666667
2013-09-07,1.7333333333333334,-0.29132020119163726,0.44333333333333336
2013-09-08,1.7333333333333334,-0.29132020119163726,0.44333333333333336
2013-09-09,1.7,-0.32322937690549425,0.44333333333333336
2013-09-10,1.7,-0.32322937690549425,0.44333333333333336
2013-09-11,1.7,-0.32322937690549425,0.44333333333333336
2013-09-12,1.6666666666666667,-0.2902668460541301,0.41000000000000003
2013-09-13,1.5666666666666667,-0.30084652347697155,0.3988888888888889
2013-09-14,1.2666666666666666,-0.275949318088867,0.3692592592592593
2013-09-15,1.2666666666666666,-0.275949318088867,0.3692592592592593
2013-09-16,1.2666666666666666,-0.20938162096120694,0.33592592592592596
2013-09-17,1.2666666666666666,-0.20938162096120694,0.33592592592592596
2013-09-18,1.1666666666666667,-0.17700948669954583,0.30259259259259264
2013-09-19,0.8666666666666667,-0.15908439334895877,0.27666666666666667
2013-09-20,0.8333333333333334,-0.1840217568145858,0.27666666666666667
2013-09-21,0.7,-0.16610438651508758,0.25166666666666665
2013-09-22,0.7666666666666667,-0.11692988153960972,0.22666666666666666
2013-09-23,0.6666666666666666,-0.0841665467619896,0.19333333333333333
2013-09-24,0.6666666666666666,-0.0841665467619896,0.19333333333333333
2013-09-25,0.6333333333333333,-0.11658208578824998,0.19333333333333333
2013-09-26,0.7,-0.08594076643387477,0.19333333333333333
2013-09-27,0.7,-0.08594076643387477,0.19333333333333333
2013-09-28,0.7333333333333333,-0.05320764988660813,0.19333333333333333
2013-09-29,0.5666666666666667,-0.033186388512452446,0.16666666666666666
2013-09-30,0.5333333333333333,-0.0005808437863985698,0.13333333333333333
2013-10-01,0.43333333333333335,0.04291804979244868,0.10833333333333334
2013-10-02,0.43333333333333335,0.04357287436723709,0.10833333333333334
2013-10-03,0.5666666666666667,0.059052070809735194,0.09722222222222224
2013-10-04,0.5333333333333333,0.09228317025634979,0.0638888888888889
2013-10-05,0.8333333333333334,0.08182584196329117,0.08611111111111111
2013-10-06,1.1333333333333333,0.05596738694994539,0.11574074074074074
2013-10-07,1.1333333333333333,0.05596738694994538,0.11574074074074074
